Course name,Department code,Course code,T,P,C,Tutorial,Lecturer name,Lecturer Title,Lecturer Id,Section code,Section name,Year,Section department,Class size
Computer Organisation,ME,491,2,0,3,0,H. Nunoo-Mensah,,,,3,4,Computer,50
Pharmaceutical Technology,PCE,451,2,0,1,0,R. Johnson,,,,1,4,Petrochemical,130
Computer Programming,MATH,151,1,1,3,0,M. C. Wilson/ S. Bansah,,,,3,1,Geological,70
Catalysis,MATH,151,2,0,3,0,M. F. Baidoo,,,,2,1,Petrochemical,180
Computer Optimization Methods,GE,371,2,3,1,0,E. K. Baah-Ennumh,,,,2,3,chemical,89
Engineering Economics And Management,EE,151,3,2,1,0,S. H. M. Aikins/ A. K. Intsiful,,,,3,1,Computer,140
Communication Skills I,COE,285,2,0,3,0,J. Aning,,,,1,2,Metallurgial,90
Algebra,GED,359,2,2,2,0,F. Davis,,,,3,3,Aerospace,120
Computer Application for Engineers,CHE,259,1,0,2,0,E. Awarikabey,,,,1,2,Petrochemical,150
Industrial Training,ECON,151,0,0,2,0,S. S. R. Gidigasu,,,,1,2,Geological,90
Foundry Technology I,CE,475,3,0,1,0,S. Kwofie,,,,3,4,Metallurgical,79
Fuel And Combustion Technology,ME,159,2,0,2,0,M. Y. Woode,,,,2,1,chemical,77
French For Communication I,CHE,255,2,0,1,0,D. Pimpong,,,,3,2,Biomedical,80
Applied Electricity,ME,491,2,0,3,0,E. A. Frimpong,,,,3,4,Computer,78
Artificial Intelligence,EE,151,2,2,1,0,Henry,,,,1,1,Computer,80
Project I,MATH,351,1,0,3,0,E. K. Appiah- Adjei / All Staff,,,,1,3,Geological,89
Numerical Methods,TE,361,2,0,3,0,A. Agyei,,,,3,3,Computer,118
Literature in English I,CHE,455,1,0,2,0,P. Abakah,,,,3,4,Aerospace,80
Drainage Systems,AERO,491,0,1,1,,G.K. Anornu/ S. N. Odai,,,,2,4,Civil,55
Inorganic Chemistry for Engineers,MSE,251,2,0,1,0,G. Darko,,,,3,2,Chemical,110
Indigenous Processing,CHE,371,1,0,3,0,E. K. Arthur,,,,2,3,Material,120
Algebra,CHE,251,4,0,3,0,W. O. Denteh,,,,1,2,Electrical,150
Information Theory,EE,287,2,0,3,0,Dr. A-R Ahmed,,,,1,2,Telecom,130
Telecommunication Lab III,Department code,Course code,0,P,3,Tutorial,All staff,,,,2,Year,Telecom,Class size
Hydrology,ENGL,263,0,0,2,0,K.A. Adjei/C. Gyamfi,,,,1,2,civil,96
Basic Geology,TE,385,2,0,1,0,S.K.Y Gawu,,,,3,3,Metallurgial,45
Corrosion Engineering,MSE,257,2,1,2,0,L. Darkwah,,,,2,2,Petrochemical,110
Communication Skills I,MATH,151,2,1,1,0,K. Baah Gyamfi,,,,1,1,Telecom,89
Basic Mechanics,ME,159,3,2,2,0,F.W Adam,,,,1,1,Geomatic,69
Mechanical Engineering Laboratory I,TE,481,0,0,1,0,R. Opoku,,,,1,4,Aerospace,90
Organic Chemistry for Engineers,GE,371,0,3,1,0,C. O. Akoto,,,,1,3,Petroluem,89
Communication Skills I,MATH,151,2,0,3,0,P. Abaka,,,,2,1,Mechanical,77
Petrology,MATH,353,2,0,1,0,G. Foli,,,,1,3,Geological,120
Literature in English I,PCE,351,2,0,2,0,Z. Osei,,,,2,3,Biomedical,85
Structural Engineering I,PETE,453,0,0,1,0,J. W. Ampofo/ M. Adom Asamoah,,,,2,4,Civil,67
Fire and Safety Engineering,GE,263,2,3,3,0,Zs. Momade,,,,2,2,Petrochemical,96
Applied Electricity,TE,291,0,6,2,0,E.A. Frimpong,,,,3,2,Petroluem,76
Process Engineering Project I,METE,455,2,3,1,0,All Staff,,,,1,4,chemical,55
Biomechanics I,CHE,259,2,0,2,0,P. Odame,,,,2,2,Biomedical,150
Differential Equations,ENGL,157,0,0,3,0,F.T Oduro,,,,2,1,Petroleum,75
Semiconductor Devices,ME,395,2,3,3,0,Dr. K. Diawuo,,,,1,3,Telecom,100
Introduction to Economics,CE,367,2,0,2,0,E. Buabeng,,,,1,3,Aerospace,140
Circuit Theory,EE,151,3,2,3,0,Mr. G. Adom-Bamfi,,,,3,1,Electrical,87
Exploration Geochemistry,MSE,357,2,0,1,0,S. K. Y. Gawu,,,,3,3,Geological,90
Principles of Materials Science II,CE,257,2,0,1,0,E. K. Arthur,,,,3,2,Metallurgical,112
Chemical Engineering Thermodynamics I,GE,151,2,3,3,0,J. Ahiekpor,,,,3,1,Chemical,90
Algebra,CHE,251,4,0,3,0,W. O. Denteh,,,,1,2,Electrical,80
Basic Mechanics,AERO,393,3,5,3,0,F. W. Adam,,,,1,3,Computer,70
Differential Equation,FREN,181,4,0,3,0,K. F. Darkwa,,,,1,2,Geomatic,90
Technical Drawing,CHE,255,1,0,3,0,J Aveyire,,,,1,2,Geomatic,80
Literature in English I,ME,159,1,3,1,0,E.Y. Ayepkle,,,,2,1,Telecom,89
Chemical Process Design and Economics,ME,159,4,2,1,0,B. Afotey,,,,1,1,chemical,70
Engineering Surveying,GED,359,2,2,2,0,E. M. Osei Jnr,,,,3,3,Geomatic,120
Environmental Studies,CENG,291,2,4,2,0,R. Buamah,,,,2,2,Mechanical,117
Probability and Statistics,TE,385,2,0,3,0,E. Harris,,,,3,3,Computer,45
Engineering Materials I,ME,491,2,0,2,0,G. Takyi,,,,1,4,Aerospace,50
Semiconductor Devices,PETE,371,2,0,1,0,Dr. K. Diawuo,,,,3,3,Telecom,78
Practical Chemistry I,PETE,453,0,0,3,0,J. K. Mensah,,,,1,4,Petrochemical,67
Communication Skills I,ECON,151,0,0,3,0,P. Yeboa,,,,2,3,Petroluem,70
Environmental Management,ENGL,263,0,0,2,0,Dr. S.K Donyinah,,,,1,2,Petroleum,85
Medical Imaging II,TE,461,2,1,2,0,E. K. T. Addison,,,,2,4,Biomedical,150
Metalworking Processes,TE,381,3,0,3,0,S. Kwofie,,,,3,3,Metallurgical,118
Mineral Processing II,CE,367,3,3,2,0,B. Koomson,,,,1,3,Metallurgical,89
Essential Oils,GE,271,2,3,1,0,M. Y. Woode,,,,3,2,Petrochemical,96
Analogue Communication Systems,CHE,461,2,0,2,0,Dr. S.M. Ellis,,,,1,4,Electrical,130
Basic Swimming,BME,497,0,6,3,0,Sports Department,,,,2,4,Petroleum,78
Engineering Economy And Entrepreneurship,GE,281,0,1,2,0,K.B. Nyarko/E. A. Donkor,,,,3,2,Civil,96
Basic Geology,COE,241,2,1,1,0,S. K. Y. Gawu,,,,2,2,Geological,112
C Programming,AERO,493,2,5,3,,Mr. J. G. Nuamah,,,,3,4,Telecom,55
Analogue Communication Systems,PCE,451,2,0,1,0,Dr. S.M. Ellis,,,,3,4,Electrical,130
Probability And Statistics,CHE,253,2,0,2,0,G.A. Okyere,,,,2,2,Geomatic,80
Fluid Transport,CHE,471,3,0,2,0,Zs. Momade,,,,3,4,Chemical,130
Essential Oils,MSE,255,2,0,2,0,M. Y. Woode,,,,2,2,Petrochemical,60
Introduction to Petrochemical Industries,AERO,395,2,3,2,0,M. F. Baidoo,,,,1,3,Petrochemical,70
Fluid Transport,MSE,257,3,1,3,0,Zs. Momade,,,,3,2,Chemical,60
Communication Systems,ME,161,2,1,3,0,B. Yeboah-Akowuah,,,,3,1,Computer,78
Vacation training,CE,355,0,0,1,0,All Academic Staff,,,,1,3,Metallurgical,140
Differential Equations,ENGL,157,4,0,2,0,W. Obeng Dentah,,,,2,1,Metallurgical,75
Probability And Statistics,CENG,291,2,0,3,0,G. A. Okyere,,,,1,2,Electrical,112
Literature in English I,CHE,357,2,0,1,0,Z. Osei,,,,2,3,Biomedical,78
Analytical Chemistry for Chemical Engineers,GE,361,3,3,2,0,P. Boakye,,,,2,3,Petrochemical,89
Formation Evaluation,CE,353,0,0,3,0,W.N Aggrey,,,,2,3,Petroleum,140
Principles of Materials Science II,ME,251,2,0,3,0,E. K. Arthur,,,,1,2,Material,89
Project I,EE,271,0,0,2,0,All Academic Staff,,,,1,2,Electrical,130
Project I,PETE,459,0,0,2,0,All Academic Staff,,,,1,4,Biomedical,67
Semiconductor Devices,ME,159,2,3,3,0,Mr. B. Kommey,,,,2,1,Electrical,98
Highway Engineering,TE,481,0,0,2,0,Y. A. Tuffour,,,,3,4,Civil,90
Computer Programming,EE,151,1,2,3,0,M. C. Wilson/ S. Bansah,,,,3,1,Geological,87
Signal & Systems,COE,451,3,2,2,0,K. A. P Agyekum,,,,1,4,Biomedical,89
Reservoir Simulation,METE,351,0,0,2,0,W.N. Aggrey,,,,2,3,Petroleum,75
Engineering Economy & Management,EE,365,2,6,3,0,L. D. Mensah,,,,1,3,Electrical,79
Introduction to Information Technology,PCE,453,1,5,2,0,M. N. Sackey,,,,2,4,Mechanical,130
Oragnic Chemistry for Engineers,MATH,251,2,0,3,0,M. Badu,,,,2,2,Petrochemical,130
Project I,MATH,251,1,0,1,0,E. K. Appiah- Adjei / All Staff,,,,1,2,Geological,117
Linear Electronic Circuits,COE,371,2,1,1,0,Dr. K. Diawuo,,,,1,3,Telecom,54
Communication Skills I,ENGL,263,2,0,1,0,P. Yeboah,,,,1,2,Geological,90
Geological Field Mapping,MATH,251,1,1,3,0,S. K. Y. Gawu,,,,1,2,Geological,90
Electromagnetic Compatibility,MATH,353,3,1,3,0,Dr. A-R Ahmed,,,,2,3,Telecom,70
Mathematics I,BME,497,0,6,3,0,J. Ackora-Prah,,,,3,4,Civil,78
Technical Drawing,ME,491,1,0,1,0,F. Davies,,,,3,4,Geological,90
Probability and Statistics,ENGL,157,2,0,3,0,E. Harris,,,,1,1,Computer,89
Survey Adjustment I,CENG,291,2,1,2,0,C. Fosu,,,,1,2,Geomatic,85
Anatomy and Physiology For Engineers I,MATH,151,4,1,3,0,D. A. Y. Agyapong,,,,2,1,Biomedical,87
Highway Engineering,CHE,261,0,3,2,0,Y. A. Tuffour,,,,2,2,Civil,80
Basic Mechanics,MSE,257,3,1,1,0,Dr. Ampofo,,,,1,2,Telecom,110
Linear Electronic Circuits,ME,491,2,0,2,0,Dr. K. Diawuo,,,,3,4,Telecom,90
Literature in English I,MATH,353,1,0,3,0,P. A. Abakah,,,,1,3,Geomatic,118
Linear Electronic Circuits,ME,281,3,0,1,0,A.S. Agbemenu,,,,2,2,Biomedical,89
Technical Drawing,BME,451,1,2,1,0,I. A. Edwin,,,,3,4,Metallurgial,78
Petroleum Fluid Dynamics,EE,153,0,4,3,0,A. Hama,,,,1,1,Petroleum,98
Communication Skills 1,PCE,355,2,0,1,0,English,,,,1,3,Computer,85
Distributed Computing,COE,157,2,1,3,0,Klogo,,,,2,1,Computer,89
Engineering Economics And Management,ENGL,157,3,0,2,0,S. H. M. Aikins/ A. K. Intsiful,,,,2,1,Computer,140
Engineering Economy & Management,MSE,257,2,1,2,0,A. K. Intsiful,,,,1,2,Mechanical,60
Engineering Geology,ME,395,0,3,3,0,V.K.A. Acquaah,,,,1,3,Civil,100
Basic Mechanics,CHE,257,0,0,2,0,P.O. Tawiah,,,,3,2,Civil,150
Applied Electricity,GED,151,2,1,1,0,E.A Frimpong,,,,3,1,Chemical,75
Differential Equations,ME,195,4,5,3,0,K. F. Darkwah,,,,2,1,Aerospace,75
Basic Hydrology,GED,251,2,2,3,0,E. K. Appiah- Adjei,,,,1,2,Geological,117
Communication Skills I,MATH,251,2,1,3,0,K. B. Nyarko,,,,3,2,Aerospace,112
Eng. Economy  And Entrepreneurship,TE,381,3,0,3,0,K.B. Nyarko,,,,1,3,Geomatic,118
Survey Adjustment I,ENGL,263,2,0,3,0,C. Fosu,,,,1,2,Geomatic,89
Communication Skills I,COE,157,2,1,2,0,P. Abaka,,,,3,1,Geomatic,89
Computer Graphics,AERO,493,2,5,3,,Yankey,,,,3,4,Computer,55
Computer Optimization Methods,CE,461,2,0,3,0,E. K. Baah-Ennumh,,,,3,4,chemical,79
Mathematics I,CHE,151,0,0,3,0,J. Ackora-Prah,,,,2,1,Civil,100
Composite Materials,COE,475,3,0,3,0,E. Gikunoo,,,,2,4,Material,150
Catalysis,CHEM,169,2,6,2,0,M. F. Baidoo,,,,3,1,Petrochemical,100
Silicate Technology I,CHE,471,2,0,1,0,Zs. Momade,,,,2,4,chemical,130
Semiconductor Devices,FC,181,2,0,2,0,Mr. B. Kommey,,,,3,3,Electrical,89
Project I,CHE,467,1,0,1,0,E. K. Appiah- Adjei / All Staff,,,,2,4,Geological,80
Foundry Technology I,COE,457,3,2,3,0,S. Kwofie,,,,2,4,Metallurgical,89
Vacation Training,MSE,351,0,0,2,0,All Academic Staff,,,,1,3,Biomedical,90
Survey Adjustment I,ME,491,2,0,1,0,C. Fosu,,,,3,4,Geomatic,89
Wireless Data Communication Networks,GED,151,3,2,1,0,Rev. Dr. J. K. Oppong,,,,3,1,Telecom,78
Mechanical Engineering Lab. III,MATH,151,0,1,3,0,Y. A. K. Fiagbe,,,,3,1,Mechanical,89
Basic Mechanics,CENG,291,3,8,3,0,F. W. Adam,,,,2,2,Biomedical,96
Analog Communication Systems,CHEM,169,2,0,1,0,Rev. Dr. J. K. Oppong,,,,1,1,Telecom,77
Chemical Engineering Laboratory II,GED,357,0,1,1,0,E. Awarikabey,,,,2,3,chemical,120
Introduction to Information Technology,CHE,257,1,0,3,0,M. N. Sackey,,,,2,2,Mechanical,80
Probability and Statistics,TE,271,2,2,2,0,D. Asamoah,,,,3,3,Metallurgical,79
Basic Geology,CHE,357,2,1,1,0,S.K.Y Gawu,,,,2,3,Metallurgial,120
Mechanical Engineering Lab. III,MATH,251,0,1,3,0,Y. A. K. Fiagbe,,,,3,2,Mechanical,80
Probability and Statistics,ME,491,2,0,2,0,I.A Adjei,,,,1,4,Material,78
Technical Drawing,EE,497,1,6,1,0,F. Davies,,,,3,4,Geological,90
Principles of Design,MATH,353,0,1,3,0,F.O.K. Anyemedu,,,,1,3,Civil,100
Communication Skills I,TE,471,2,0,3,0,P. Abaka,,,,2,4,Geomatic,150
Systems Engineering I,COE,381,0,2,2,0,E. A. Donkor,,,,3,3,Civil,54
Artificial Intelligence,COE,291,2,7,1,0,Henry,,,,3,2,Computer,112
Inorganic Chemistry for Engineers,ME,361,2,0,2,0,G. Darko,,,,3,3,Chemical,100
Engineering Economy & Management,PETE,467,2,0,2,0,L. D. Mensah,,,,2,4,Electrical,67
Cell Biology,ME,159,2,3,1,0,Y. Ahmed/ SMS,,,,1,1,Biomedical,98
Fertilizer Technology,PCE,351,2,0,1,0,L. Darkwah,,,,2,3,Petrochemical,85
Mineralogy,MSE,455,2,0,3,0,C. G. Amedjoe,,,,3,4,Geological,50
Literature in English I,ECON,151,1,0,2,0,P. Abakah,,,,2,3,Aerospace,70
Pharmaceutical Technology,CENG,291,2,8,3,0,R. Johnson,,,,3,2,Petrochemical,80
Electrical Engineering Lab I,ARC,155,0,0,3,0,Dr. E. A. Frimpong,,,,1,1,Electrical,180
Literature in English,ME,281,0,0,2,0,P. Abaka,,,,3,2,Civil,89
Engineering in Society,CENG,291,0,8,1,0,H. Essandoh/E. Appiah-Effah,,,,2,2,Civil,96
Linear Electronic Circuits,ME,491,3,0,2,0,A. S. Agbemenu,,,,1,4,Computer,89
French For Communication 1,ENGL,157,2,0,3,0,Kudom,,,,2,1,Geomatic,89
Engineering Materials I,CHE,457,2,6,2,0,G. Takyi,,,,2,4,Aerospace,80
Safety and Pollution Control,MSE,357,3,0,3,0,M. Y. Mensah,,,,1,3,chemical,75
Project I,ME,255,0,1,2,0,All Staff,,,,2,2,Petrochemical,85
Engineering in Society,ME,195,2,5,3,0,All Academic Staff,,,,1,1,Metallurgical,80
Engineering Economics And Management,TE,381,3,0,1,0,S. H. M. Aikins/ A. K. Intsiful,,,,2,3,Computer,118
Fertilizer Technology,AERO,391,2,0,3,0,L. Darkwah,,,,1,3,Petrochemical,70
Machine Element Design,GE,281,3,1,1,0,P. Y. Andoh,,,,3,2,Mechanical,96
Semiconductor Devices,CE,467,2,0,1,0,B. Kommey,,,,3,4,Biomedical,79
Engineering Technology,GE,351,0,3,3,0,V.K.A. Acquaah,,,,3,3,Civil,89
Signals And Systems,EE,271,2,0,3,0,Prof. E. A. Jackson,,,,3,2,Telecom,76
Environmental Studies,CE,461,2,0,1,0,R. Buamah,,,,3,4,Mechanical,68
Strength of Materials I,CHE,363,3,0,3,0,P. Y. Andoh,,,,1,3,Mechanical,120
Technical Drawing,ME,159,2,2,3,0,A.K. Sunnu/J. Afriyie,,,,3,1,Mechanical,100
Algebra,ME,251,4,0,2,0,J. Ackora- Prah,,,,2,2,Chemical,85
Technical Drawing,CHE,355,1,1,3,0,F. Davis,,,,1,3,Petrochemical,120
Basic Mechanics,GE,183,3,0,2,0,F. B. Adam,,,,3,3,Geological,78
Basic Mechanics,ME,161,3,1,1,0,F. W. Adam,,,,2,1,Biomedical,87
Computer Programming,CHEM,169,0,0,2,0,C. Gyamfi/J. B. Osei,,,,2,1,Civil,77
Inoragnic Chemistry for Engineers,ME,159,2,2,2,0,S. E. Agorku,,,,1,1,Petrochemical,70
Algebra,COE,157,2,1,2,0,F. Davis,,,,1,1,Aerospace,89
Strength of Materials II,PETE,253,3,0,2,0,K. Mensah-Darkwa,,,,3,2,Material,80
Experimental Data Analysis,GED,353,2,6,2,0,M. A. Rockson,,,,2,3,chemical,120
Engineering in Society,MATH,351,0,1,1,0,E.O. Ansah,,,,1,3,Petroleum,54
Industrial Training,MATH,353,,0,1,0,Helena,,,,1,3,Telecom,118
Chemistry for Materials Engineers I,CE,475,2,0,3,0,F. O. Agyemang,,,,3,4,Material,79
Microprocessors,ME,195,2,5,3,0,J. Yankey,,,,2,1,Computer,75
Cadastral Surveying,ME,159,2,2,3,0,E. O. Akrofi,,,,1,1,Geomatic,70
Practical Chemistry I,GED,267,0,2,1,0,J. K. Mensah,,,,2,2,Petroluem,117
Remote Sensing II,GED,459,2,1,1,0,A. A. Duker,,,,3,4,Geomatic,150
Analytical Chemistry for Chemical Engineers,CHE,353,3,1,2,0,P. Boakye,,,,1,3,Chemical,120
Engineering in Society,GED,267,2,2,3,0,All Academic Staff,,,,2,2,Material,117
Formation Evaluation,MATH,151,0,1,1,0,W.N Aggrey,,,,2,1,Petroleum,80
Engineering in Society,PETE,257,2,0,1,0,All Academic Staff,,,,2,2,Metallurgical,80
Probability and Statistics,MATH,351,2,0,1,0,A. Y. Omari-Sasu,,,,3,3,Mechanical,79
Vacation Training,MSE,457,0,0,2,0,All Academic Staff,,,,1,4,Biomedical,55
Vacation training,CENG,291,0,4,1,0,All Academic Staff,,,,2,2,Metallurgical,117
Semiconductor Devices,ME,491,2,0,3,0,Mr. B. Kommey,,,,3,4,Electrical,78
Engineering Geological II,GED,251,2,2,3,0,B. Ali,,,,3,2,Geological,60
Practical Chemistry I,ME,491,0,0,1,0,J. K. Mensah,,,,3,4,Petroluem,78
Computer Application for Engineers,COE,371,1,1,1,0,E. Awarikabey,,,,2,3,Petrochemical,45
Engineering Technology,AERO,473,0,2,2,,Mr. G. E. Afari,,,,2,4,Telecom,55
Mineralogy,GE,171,2,0,1,0,C. G. Amedjoe,,,,3,1,Geological,90
Object Oriented Programming,ME,159,2,3,3,0,B. Kommey,,,,1,1,Computer,87
Engineering Economy & Management,PETE,371,2,0,2,0,A. K. Intsiful,,,,3,3,Mechanical,78
Highway And Transportation Engineering I,METE,355,0,0,1,0,C. A. Adams,,,,1,3,civil,75
Engineering Technology,PCE,455,0,0,3,0,V.K.A. Acquaah,,,,2,4,Civil,130
Practical Chemistry I,EE,151,0,2,1,0,J. K. Mensah,,,,1,1,Petroluem,140
Engineering Technology I,TE,391,0,9,2,0,P. O. Tawiah,,,,1,3,Mechanical,118
Technical Drawing,ME,259,1,2,1,0,Y. A. K. Fiagbe,,,,1,2,Computer,85
Mettalurgical Plant Design/Operations,ME,159,3,2,3,0,B. Koomson,,,,3,1,Metallurgical,100
Engineering in Society,MATH,351,1,1,2,0,F. W. Adam,,,,1,3,Aerospace,70
Probability And Statistics,GE,381,2,0,3,0,G.A. Okyere,,,,1,3,Geomatic,140
French For Communication I,SES,171,2,0,2,0,D. Pimpong,,,,1,2,Biomedical,80
Engineering in society,Department code,Course code,0,P,3,Tutorial,Y. M. Asare,,,,3,Year,Geomatic,Class size
Petrology,CHE,453,2,6,3,0,G. Foli,,,,1,4,Geological,80
Asynchronous & DC Machines,ME,159,3,3,1,0,Prof. P. Y. Okyere,,,,2,1,Electrical,89
Communication Skills I,EE,151,0,2,2,0,Adjei Forson,,,,1,1,Civil,75
Differential Equation,CHE,451,4,0,2,0,K. F. Darkwa,,,,2,4,Geomatic,130
Engineering Economy and Mgt,PETE,461,3,0,3,0,A.K Intsiful,,,,3,4,Material,67
Mechanical Behaviour of Materials,COE,287,2,1,2,0,S. Kwofie,,,,2,2,Metallurgical,112
Vacation training,ME,159,0,3,2,0,All Academic Staff,,,,3,1,Metallurgical,78
Reservoir Models and Development,ECON,151,0,0,1,0,W.N Aggrey,,,,3,1,Petroleum,180
Basic Mechanics,GE,271,3,3,1,0,L. D. Mensah,,,,1,2,Electrical,96
Probability And Statistics,ME,453,2,1,3,0,D Asamoah Owusu,,,,2,4,Telecom,90
Technical Drawing,COE,343,1,0,3,0,J. Ampofo,,,,3,3,Aerospace,54
Linear Electronic Circuits,CE,263,3,0,3,0,A.S. Agbemenu,,,,1,2,Biomedical,112
Introduction to Info Tech,CE,463,1,0,1,0,K. Mensah-Darkwa,,,,2,4,Material,79
Course name,BME,497,T,6,1,0,Lecturer name,,,,1,4,Section department,78
Engineering in Society,CHE,455,0,0,2,0,E.O. Ansah,,,,3,4,Petroleum,130
Reinforced Concrete Design,MATH,353,0,1,2,0,R.O. Afrifa,,,,1,3,civil,45
Dynamics of Machinery,EE,371,3,2,1,0,S. M. Sackey,,,,1,3,Mechanical,79
Petrochemical Engineering Laboratory I,MATH,151,0,0,1,0,E. Awarikabey,,,,2,1,Petrochemical,180
Project  I,CENG,291,0,0,3,0,Academic Staff,,,,2,2,Aerospace,112
Principles of Design,PETE,461,0,0,2,0,F.O.K. Anyemedu,,,,2,4,Civil,67
Marine And Geodetic Science,MATH,353,2,1,2,0,I. Dadzie,,,,2,3,Geomatic,100
Catalysis,BME,161,2,0,2,0,M. F. Baidoo,,,,3,1,Petrochemical,87
Cell Biology,MATH,151,2,1,2,0,Y. Ahmed/ SMS,,,,2,1,Biomedical,80
Principles of Land Surveying,AERO,483,0,1,2,,A. Arko Adjei,,,,3,4,Petroleum,55
Applied Electricity,CE,157,2,0,3,0,E. A. Frimpong,,,,1,1,Metallurgial,180
Biochemical Technology,PETE,463,2,0,3,0,N. Y. Asiedu,,,,2,4,chemical,67
Environmental Studies,MATH,151,2,2,2,0,R. Buamah,,,,1,1,Electrical,69
Foundry Technology I,ME,491,3,0,3,0,S. Kwofie,,,,1,4,Material,89
Organic Chemistry for Engineers,PCE,461,2,0,2,0,M. Badu,,,,1,4,Chemical,80
Introduction to Information Technology,FREN,181,1,0,3,0,M. N. Sackey,,,,2,1,Mechanical,180
Petrology,CHE,353,2,1,1,0,G. Foli,,,,2,3,Geological,120
Literature in English I,CENG,291,1,0,1,0,P. Abakah,,,,3,2,Aerospace,90
Probability And Statistics,PCE,253,2,0,1,0,G.A. Okyere,,,,2,2,Geomatic,80
Engineering Geology I,ECON,151,2,0,1,0,S. S. R. Gidigasu,,,,1,3,Geological,120
Basic Mechanics,AERO,493,3,5,2,,F. W. Adam,,,,2,4,Computer,55
Introduction to Information Technology,ME,255,1,0,2,0,M. N. Sackey,,,,3,2,Mechanical,110
Probability And Statistics,COE,251,2,1,2,0,D Asamoah Owusu,,,,2,2,Telecom,112
Environmental Studies,TE,361,2,0,3,0,K. Nyarko,,,,2,3,Computer,118
Project I,CHE,153,0,0,2,0,All Academic Staff,,,,2,1,Biomedical,70
Marine And Geodetic Science,BME,251,2,2,1,0,I. Dadzie,,,,3,2,Geomatic,90
Industrial Training,ENGL,157,,0,3,0,Helena,,,,1,1,Telecom,75
Computer Application And Project Design,CE,259,3,0,1,0,Dr. J. J. Kponyo,,,,3,2,Telecom,112
Communication Skills I,AERO,157,2,1,1,0,P. Yeboah,,,,3,1,Chemical,69
Algebra,CHE,353,4,1,1,0,J. Ackora- Prah,,,,2,3,Chemical,120
Formation Evaluation,CE,367,0,0,2,0,W.N Aggrey,,,,2,3,Petroleum,140
Engineering Technology I,MSE,353,0,0,1,0,P. O. Tawiah,,,,3,3,Mechanical,75
Basic Mechanics,PETE,451,3,0,3,0,L. D. Mensah,,,,3,4,Electrical,67
Chemical Process Industries,MATH,351,2,0,2,0,B. Afotey,,,,1,3,Chemical,140
Communication Skills I,Department code,Course code,2,P,2,Tutorial,J. Aning,,,,1,Year,Metallurgial,Class size
Special Electrical Machines,MATH,151,3,0,2,0,Dr. E.  K. Anto,,,,2,1,Electrical,90
Computer Programming,MATH,151,1,0,2,0,M. C. Wilson/ S. Bansah,,,,3,1,Geological,77
Engineering in Society,CHE,151,2,0,2,0,All Academic Staff,,,,2,1,Metallurgical,100
Project I,MATH,151,1,0,1,0,E. K. Appiah- Adjei / All Staff,,,,3,1,Geological,77
Technical Drawing,ECON,151,2,0,1,0,R. Opoku,,,,3,1,Electrical,180
Environmental Studies,CHE,451,2,0,3,0,R. Buamah,,,,1,4,Electrical,80
Differential Equations,CHE,151,4,0,1,0,E. Agyeman,,,,1,1,Telecom,100
Optical Communications,CHE,261,2,3,3,0,Dr. J. J. Kponyo,,,,2,2,Telecom,150
Accounting I,FREN,181,2,0,3,0,Matthew,,,,1,2,Geomatic,90
Applied Optics,GE,167,2,3,3,0,S.A. Andam-Akorful,,,,2,1,Geomatic,90
Design Project I,GE,463,0,3,1,0,All Lecturers,,,,1,4,Petroleum,68
Engineering in Society,MSE,357,0,0,3,0,E. K. Baah- Ennumh,,,,2,3,Petrochemical,90
Fuel And Combustion Technology,CE,251,2,0,1,0,M. Y. Woode,,,,2,2,chemical,112
Engineering Technology,GED,351,0,2,1,0,P. Y. Okyere,,,,1,3,Biomedical,120
Probability and Statistics,COE,457,2,2,2,0,E. Harris,,,,1,4,Biomedical,89
Project I,GE,271,1,3,1,0,E. K. Appiah- Adjei / All Staff,,,,1,2,Geological,96
Experimental Data Analysis,CHE,451,3,0,1,0,L. Darkwah,,,,2,4,Petrochemical,130
Process Control and Instrumentation,GED,459,2,1,2,0,E. K. Baah-Ennumh,,,,2,4,chemical,150
Eng. Economy  And Entrepreneurship,CHE,355,3,1,1,0,K.B. Nyarko,,,,1,3,Geomatic,120
Mechanical Engineering Laboratory I,COE,153,0,4,1,0,R. Opoku,,,,3,1,Aerospace,87
Telecommunication Lab III,EE,271,0,0,3,0,All staff,,,,2,2,Telecom,76
Environmental Studies,MSE,257,2,1,2,0,K. Nyarko,,,,1,2,Computer,110
Differential Equations,AERO,483,4,1,1,,K. F Darkwah,,,,1,4,Biomedical,55
Fuel and Combustion Technology,COE,157,2,1,1,0,M. Y. Woode,,,,3,1,Petrochemical,89
Algebra,CE,457,4,0,3,0,W. O. Denteh,,,,1,4,Electrical,79
Corrosion And Corrosion Control,MATH,151,3,1,1,0,A. Andrews,,,,2,1,Metallurgical,87
Chemical Engineering Laboratory II,COE,381,0,2,3,0,E. Awarikabey,,,,2,3,chemical,45
Cartography I,MSE,359,2,5,3,0,J. Quaye-Ballard,,,,3,3,Geomatic,90
Principles of Design,GE,353,0,3,1,0,F.O.K. Anyemedu,,,,2,3,Civil,89
Semiconductor Devices,ME,261,2,0,1,0,Mr. B. Kommey,,,,1,2,Electrical,89
Basic Hydrology,MATH,155,2,0,3,0,E. K. Appiah- Adjei,,,,1,1,Geological,98
Analog Communication Systems,PETE,375,2,0,1,0,Rev. Dr. J. K. Oppong,,,,1,3,Telecom,78
